fecha,año,mes,mes_nombre,insumo,indice,categoria
2022-07-01,2022,7,Julio,15-4-23,245.99,Fertilizante compuesto
2022-07-01,2022,7,Julio,17-6-18-2,246.12,Fertilizante compuesto
2022-07-01,2022,7,Julio,18-18-18,264.74,Fertilizante compuesto
2022-07-01,2022,7,Julio,25-4-24,293.85,Fertilizante compuesto
2022-07-01,2022,7,Julio,28-4-0-6,265.73,Fertilizante compuesto
2022-07-01,2022,7,Julio,31-8-8,249.77,Fertilizante compuesto
2022-07-01,2022,7,Julio,DAP 18-46,265.16,Fertilizante simple
2022-07-01,2022,7,Julio,KCL 0-0-60,316.79,Fertilizante simple
2022-07-01,2022,7,Julio,SAM,271.56,Fertilizante simple
2022-07-01,2022,7,Julio,Urea 46%,293.91,Fertilizante simple
2022-07-01,2022,7,Julio,Urea sulfato,269.13,Fertilizante simple
2022-07-01,2022,7,Julio,Azoxistrobin + difenoconazol,112.27,Fungicida
2022-07-01,2022,7,Julio,Clorotalonil,100.92,Fungicida
2022-07-01,2022,7,Julio,Difenoconazol,115.86,Fungicida
2022-07-01,2022,7,Julio,Dimetomorf,114.89,Fungicida
2022-07-01,2022,7,Julio,Mancozeb,151.15,Fungicida
2022-07-01,2022,7,Julio,Mancozeb + cimoxanil,126.57,Fungicida
2022-07-01,2022,7,Julio,Mancozeb + metalaxil-m,117.28,Fungicida
2022-07-01,2022,7,Julio,Propineb + fluopicolide,113.01,Fungicida
2022-07-01,2022,7,Julio,Tebuconazol + trifloxistrobin,106.95,Fungicida
2022-07-01,2022,7,Julio,"2,4-D",153.83,Herbicida
2022-07-01,2022,7,Julio,"2,4-D + picloram",140.4,Herbicida
2022-07-01,2022,7,Julio,"Aminopiralid + 2,4-D",128.88,Herbicida
2022-07-01,2022,7,Julio,Diuron,150.83,Herbicida
2022-07-01,2022,7,Julio,Glifosato,255.1,Herbicida
2022-07-01,2022,7,Julio,Glufosinato de amonio,155.89,Herbicida
2022-07-01,2022,7,Julio,Metsulfuron metil,100.81,Herbicida
2022-07-01,2022,7,Julio,Oxadiazon,93.19,Herbicida
2022-07-01,2022,7,Julio,Paraquat,151.33,Herbicida
2022-07-01,2022,7,Julio,Pendimetalin,99.52,Herbicida
2022-07-01,2022,7,Julio,Picloram,151.46,Herbicida
2022-07-01,2022,7,Julio,Propanil,123.13,Herbicida
2022-07-01,2022,7,Julio,Abamectina,107.92,Insecticida
2022-07-01,2022,7,Julio,Cipermetrina,121.37,Insecticida
2022-07-01,2022,7,Julio,Clorpirifos,131.96,Insecticida
2022-07-01,2022,7,Julio,Fipronil,104.46,Insecticida
2022-07-01,2022,7,Julio,Imidacloprid,111.32,Insecticida
2022-07-01,2022,7,Julio,Metomil,107.42,Insecticida
2022-07-01,2022,7,Julio,Profenofos,123.78,Insecticida
2022-07-01,2022,7,Julio,Profenofos + cipermetrina,105.56,Insecticida
2022-07-01,2022,7,Julio,Tiametoxam + lambdacihalotrina,103.7,Insecticida
2022-08-01,2022,8,Agosto,10-20-30,240.42,Fertilizante compuesto
2022-08-01,2022,8,Agosto,12-24-12,229.38,Fertilizante compuesto
2022-08-01,2022,8,Agosto,13-26-6,251.79,Fertilizante compuesto
2022-08-01,2022,8,Agosto,15-15-15,243.52,Fertilizante compuesto
2022-08-01,2022,8,Agosto,15-4-23,245.46,Fertilizante compuesto
2022-08-01,2022,8,Agosto,17-6-18-2,241.45,Fertilizante compuesto
2022-08-01,2022,8,Agosto,18-18-18,263.74,Fertilizante compuesto
2022-08-01,2022,8,Agosto,25-4-24,286.75,Fertilizante compuesto
2022-08-01,2022,8,Agosto,28-4-0-6,262.96,Fertilizante compuesto
2022-08-01,2022,8,Agosto,31-8-8,246.91,Fertilizante compuesto
2022-08-01,2022,8,Agosto,DAP 18-46,265.94,Fertilizante simple
2022-08-01,2022,8,Agosto,KCL 0-0-60,309.57,Fertilizante simple
2022-08-01,2022,8,Agosto,SAM,266.23,Fertilizante simple
2022-08-01,2022,8,Agosto,Urea 46%,277.58,Fertilizante simple
2022-08-01,2022,8,Agosto,Urea sulfato,263.43,Fertilizante simple
2022-08-01,2022,8,Agosto,Azoxistrobin + difenoconazol,112.97,Fungicida
2022-08-01,2022,8,Agosto,Clorotalonil,100.97,Fungicida
2022-08-01,2022,8,Agosto,Difenoconazol,116.66,Fungicida
2022-08-01,2022,8,Agosto,Dimetomorf,115.59,Fungicida
2022-08-01,2022,8,Agosto,Mancozeb,153.04,Fungicida
2022-08-01,2022,8,Agosto,Mancozeb + cimoxanil,129.55,Fungicida
2022-08-01,2022,8,Agosto,Mancozeb + metalaxil-m,116.35,Fungicida
2022-08-01,2022,8,Agosto,Propineb + fluopicolide,113.52,Fungicida
2022-08-01,2022,8,Agosto,Tebuconazol + trifloxistrobin,107.38,Fungicida
2022-08-01,2022,8,Agosto,"2,4-D",160.63,Herbicida
2022-08-01,2022,8,Agosto,"2,4-D + picloram",143.56,Herbicida
2022-08-01,2022,8,Agosto,"Aminopiralid + 2,4-D",130.07,Herbicida
2022-08-01,2022,8,Agosto,Diuron,150.7,Herbicida
2022-08-01,2022,8,Agosto,Glifosato,256.56,Herbicida
2022-08-01,2022,8,Agosto,Glufosinato de amonio,160.49,Herbicida
2022-08-01,2022,8,Agosto,Metsulfuron metil,100.23,Herbicida
2022-08-01,2022,8,Agosto,Oxadiazon,95.52,Herbicida
2022-08-01,2022,8,Agosto,Paraquat,156.06,Herbicida
2022-08-01,2022,8,Agosto,Pendimetalin,100.29,Herbicida
2022-08-01,2022,8,Agosto,Picloram,143.23,Herbicida
2022-08-01,2022,8,Agosto,Propanil,122.99,Herbicida
2022-08-01,2022,8,Agosto,Abamectina,107.99,Insecticida
2022-08-01,2022,8,Agosto,Cipermetrina,123.37,Insecticida
2022-08-01,2022,8,Agosto,Clorpirifos,132.83,Insecticida
2022-08-01,2022,8,Agosto,Fipronil,105.0,Insecticida
2022-08-01,2022,8,Agosto,Imidacloprid,109.57,Insecticida
2022-08-01,2022,8,Agosto,Metomil,108.24,Insecticida
2022-08-01,2022,8,Agosto,Profenofos,125.91,Insecticida
2022-08-01,2022,8,Agosto,Profenofos + cipermetrina,106.89,Insecticida
2022-08-01,2022,8,Agosto,Tiametoxam + lambdacihalotrina,103.55,Insecticida
2022-09-01,2022,9,Septiembre,10-20-30,232.71,Fertilizante compuesto
2022-09-01,2022,9,Septiembre,12-24-12,235.3,Fertilizante compuesto
2022-09-01,2022,9,Septiembre,13-26-6,248.55,Fertilizante compuesto
2022-09-01,2022,9,Septiembre,15-15-15,243.95,Fertilizante compuesto
2022-09-01,2022,9,Septiembre,15-4-23,244.91,Fertilizante compuesto
2022-09-01,2022,9,Septiembre,17-6-18-2,234.01,Fertilizante compuesto
2022-09-01,2022,9,Septiembre,18-18-18,259.53,Fertilizante compuesto
2022-09-01,2022,9,Septiembre,25-4-24,281.53,Fertilizante compuesto
2022-09-01,2022,9,Septiembre,28-4-0-6,263.68,Fertilizante compuesto
2022-09-01,2022,9,Septiembre,31-8-8,238.07,Fertilizante compuesto
2022-09-01,2022,9,Septiembre,DAP 18-46,263.91,Fertilizante simple
2022-09-01,2022,9,Septiembre,KCL 0-0-60,304.8,Fertilizante simple
2022-09-01,2022,9,Septiembre,SAM,263.89,Fertilizante simple
2022-09-01,2022,9,Septiembre,Urea 46%,267.93,Fertilizante simple
2022-09-01,2022,9,Septiembre,Urea sulfato,266.56,Fertilizante simple
2022-09-01,2022,9,Septiembre,Azoxistrobin + difenoconazol,114.72,Fungicida
2022-09-01,2022,9,Septiembre,Clorotalonil,101.82,Fungicida
2022-09-01,2022,9,Septiembre,Difenoconazol,116.79,Fungicida
2022-09-01,2022,9,Septiembre,Dimetomorf,116.54,Fungicida
2022-09-01,2022,9,Septiembre,Mancozeb,155.29,Fungicida
2022-09-01,2022,9,Septiembre,Mancozeb + cimoxanil,130.74,Fungicida
2022-09-01,2022,9,Septiembre,Mancozeb + metalaxil-m,117.89,Fungicida
2022-09-01,2022,9,Septiembre,Propineb + fluopicolide,114.9,Fungicida
2022-09-01,2022,9,Septiembre,Tebuconazol + trifloxistrobin,108.13,Fungicida
2022-09-01,2022,9,Septiembre,"2,4-D",164.26,Herbicida
2022-09-01,2022,9,Septiembre,"2,4-D + picloram",144.89,Herbicida
2022-09-01,2022,9,Septiembre,"Aminopiralid + 2,4-D",135.49,Herbicida
2022-09-01,2022,9,Septiembre,Diuron,153.38,Herbicida
2022-09-01,2022,9,Septiembre,Glifosato,257.8,Herbicida
2022-09-01,2022,9,Septiembre,Glufosinato de amonio,163.08,Herbicida
2022-09-01,2022,9,Septiembre,Metsulfuron metil,101.02,Herbicida
2022-09-01,2022,9,Septiembre,Oxadiazon,95.37,Herbicida
2022-09-01,2022,9,Septiembre,Paraquat,160.07,Herbicida
2022-09-01,2022,9,Septiembre,Pendimetalin,101.34,Herbicida
2022-09-01,2022,9,Septiembre,Picloram,160.9,Herbicida
2022-09-01,2022,9,Septiembre,Propanil,126.62,Herbicida
2022-09-01,2022,9,Septiembre,Abamectina,109.29,Insecticida
2022-09-01,2022,9,Septiembre,Cipermetrina,124.94,Insecticida
2022-09-01,2022,9,Septiembre,Clorpirifos,133.99,Insecticida
2022-09-01,2022,9,Septiembre,Fipronil,105.24,Insecticida
2022-09-01,2022,9,Septiembre,Imidacloprid,111.09,Insecticida
2022-09-01,2022,9,Septiembre,Metomil,108.9,Insecticida
2022-09-01,2022,9,Septiembre,Profenofos,127.85,Insecticida
2022-09-01,2022,9,Septiembre,Profenofos + cipermetrina,107.95,Insecticida
2022-09-01,2022,9,Septiembre,Tiametoxam + lambdacihalotrina,104.97,Insecticida
2022-10-01,2022,10,Octubre,10-20-30,232.92,Fertilizante compuesto
2022-10-01,2022,10,Octubre,12-24-12,235.16,Fertilizante compuesto
2022-10-01,2022,10,Octubre,13-26-6,253.18,Fertilizante compuesto
2022-10-01,2022,10,Octubre,15-15-15,242.59,Fertilizante compuesto
2022-10-01,2022,10,Octubre,15-4-23,241.93,Fertilizante compuesto
2022-10-01,2022,10,Octubre,17-6-18-2,232.47,Fertilizante compuesto
2022-10-01,2022,10,Octubre,18-18-18,256.38,Fertilizante compuesto
2022-10-01,2022,10,Octubre,25-4-24,287.31,Fertilizante compuesto
2022-10-01,2022,10,Octubre,28-4-0-6,246.97,Fertilizante compuesto
2022-10-01,2022,10,Octubre,31-8-8,240.32,Fertilizante compuesto
2022-10-01,2022,10,Octubre,DAP 18-46,253.65,Fertilizante simple
2022-10-01,2022,10,Octubre,KCL 0-0-60,305.72,Fertilizante simple
2022-10-01,2022,10,Octubre,SAM,253.34,Fertilizante simple
2022-10-01,2022,10,Octubre,Urea 46%,263.56,Fertilizante simple
2022-10-01,2022,10,Octubre,Urea sulfato,264.68,Fertilizante simple
2022-10-01,2022,10,Octubre,Azoxistrobin + difenoconazol,115.31,Fungicida
2022-10-01,2022,10,Octubre,Clorotalonil,102.36,Fungicida
2022-10-01,2022,10,Octubre,Difenoconazol,116.18,Fungicida
2022-10-01,2022,10,Octubre,Dimetomorf,116.82,Fungicida
2022-10-01,2022,10,Octubre,Mancozeb,157.34,Fungicida
2022-10-01,2022,10,Octubre,Mancozeb + cimoxanil,131.36,Fungicida
2022-10-01,2022,10,Octubre,Mancozeb + metalaxil-m,118.26,Fungicida
2022-10-01,2022,10,Octubre,Propineb + fluopicolide,116.08,Fungicida
2022-10-01,2022,10,Octubre,Tebuconazol + trifloxistrobin,109.56,Fungicida
2022-10-01,2022,10,Octubre,"2,4-D",163.59,Herbicida
2022-10-01,2022,10,Octubre,"2,4-D + picloram",144.78,Herbicida
2022-10-01,2022,10,Octubre,"Aminopiralid + 2,4-D",135.71,Herbicida
2022-10-01,2022,10,Octubre,Diuron,153.3,Herbicida
2022-10-01,2022,10,Octubre,Glifosato,258.08,Herbicida
2022-10-01,2022,10,Octubre,Glufosinato de amonio,163.16,Herbicida
2022-10-01,2022,10,Octubre,Metsulfuron metil,104.34,Herbicida
2022-10-01,2022,10,Octubre,Oxadiazon,97.29,Herbicida
2022-10-01,2022,10,Octubre,Paraquat,161.05,Herbicida
2022-10-01,2022,10,Octubre,Pendimetalin,102.04,Herbicida
2022-10-01,2022,10,Octubre,Picloram,175.59,Herbicida
2022-10-01,2022,10,Octubre,Propanil,132.39,Herbicida
2022-10-01,2022,10,Octubre,Abamectina,109.14,Insecticida
2022-10-01,2022,10,Octubre,Cipermetrina,126.1,Insecticida
2022-10-01,2022,10,Octubre,Clorpirifos,133.67,Insecticida
2022-10-01,2022,10,Octubre,Fipronil,105.95,Insecticida
2022-10-01,2022,10,Octubre,Imidacloprid,109.41,Insecticida
2022-10-01,2022,10,Octubre,Metomil,109.83,Insecticida
2022-10-01,2022,10,Octubre,Profenofos,132.48,Insecticida
2022-10-01,2022,10,Octubre,Profenofos + cipermetrina,109.38,Insecticida
2022-10-01,2022,10,Octubre,Tiametoxam + lambdacihalotrina,104.9,Insecticida
2022-11-01,2022,11,Noviembre,10-20-30,235.37,Fertilizante compuesto
2022-11-01,2022,11,Noviembre,12-24-12,235.76,Fertilizante compuesto
2022-11-01,2022,11,Noviembre,13-26-6,256.37,Fertilizante compuesto
2022-11-01,2022,11,Noviembre,15-15-15,241.41,Fertilizante compuesto
2022-11-01,2022,11,Noviembre,15-4-23,242.59,Fertilizante compuesto
2022-11-01,2022,11,Noviembre,17-6-18-2,232.34,Fertilizante compuesto
2022-11-01,2022,11,Noviembre,18-18-18,256.7,Fertilizante compuesto
2022-11-01,2022,11,Noviembre,25-4-24,263.24,Fertilizante compuesto
2022-11-01,2022,11,Noviembre,28-4-0-6,230.01,Fertilizante compuesto
2022-11-01,2022,11,Noviembre,31-8-8,245.0,Fertilizante compuesto
2022-11-01,2022,11,Noviembre,DAP 18-46,257.13,Fertilizante simple
2022-11-01,2022,11,Noviembre,KCL 0-0-60,304.96,Fertilizante simple
2022-11-01,2022,11,Noviembre,SAM,244.43,Fertilizante simple
2022-11-01,2022,11,Noviembre,Urea 46%,268.3,Fertilizante simple
2022-11-01,2022,11,Noviembre,Urea sulfato,264.41,Fertilizante simple
2022-11-01,2022,11,Noviembre,Azoxistrobin + difenoconazol,116.66,Fungicida
2022-11-01,2022,11,Noviembre,Clorotalonil,102.01,Fungicida
2022-11-01,2022,11,Noviembre,Difenoconazol,118.0,Fungicida
2022-11-01,2022,11,Noviembre,Dimetomorf,117.3,Fungicida
2022-11-01,2022,11,Noviembre,Mancozeb,166.2,Fungicida
2022-11-01,2022,11,Noviembre,Mancozeb + cimoxanil,132.7,Fungicida
2022-11-01,2022,11,Noviembre,Mancozeb + metalaxil-m,118.53,Fungicida
2022-11-01,2022,11,Noviembre,Propineb + fluopicolide,117.44,Fungicida
2022-11-01,2022,11,Noviembre,Tebuconazol + trifloxistrobin,110.62,Fungicida
2022-11-01,2022,11,Noviembre,"2,4-D",163.39,Herbicida
2022-11-01,2022,11,Noviembre,"2,4-D + picloram",147.63,Herbicida
2022-11-01,2022,11,Noviembre,"Aminopiralid + 2,4-D",136.59,Herbicida
2022-11-01,2022,11,Noviembre,Diuron,154.41,Herbicida
2022-11-01,2022,11,Noviembre,Glifosato,255.54,Herbicida
2022-11-01,2022,11,Noviembre,Glufosinato de amonio,158.86,Herbicida
2022-11-01,2022,11,Noviembre,Metsulfuron metil,104.04,Herbicida
2022-11-01,2022,11,Noviembre,Oxadiazon,97.62,Herbicida
2022-11-01,2022,11,Noviembre,Paraquat,164.22,Herbicida
2022-11-01,2022,11,Noviembre,Pendimetalin,103.03,Herbicida
2022-11-01,2022,11,Noviembre,Picloram,165.86,Herbicida
2022-11-01,2022,11,Noviembre,Propanil,136.59,Herbicida
2022-11-01,2022,11,Noviembre,Abamectina,110.84,Insecticida
2022-11-01,2022,11,Noviembre,Cipermetrina,126.55,Insecticida
2022-11-01,2022,11,Noviembre,Clorpirifos,133.26,Insecticida
2022-11-01,2022,11,Noviembre,Fipronil,106.25,Insecticida
2022-11-01,2022,11,Noviembre,Imidacloprid,109.99,Insecticida
2022-11-01,2022,11,Noviembre,Metomil,110.75,Insecticida
2022-11-01,2022,11,Noviembre,Profenofos,134.37,Insecticida
2022-11-01,2022,11,Noviembre,Profenofos + cipermetrina,110.69,Insecticida
2022-11-01,2022,11,Noviembre,Tiametoxam + lambdacihalotrina,105.57,Insecticida
2022-12-01,2022,12,Diciembre,10-20-30,231.24,Fertilizante compuesto
2022-12-01,2022,12,Diciembre,12-24-12,235.68,Fertilizante compuesto
2022-12-01,2022,12,Diciembre,13-26-6,246.23,Fertilizante compuesto
2022-12-01,2022,12,Diciembre,15-15-15,238.93,Fertilizante compuesto
2022-12-01,2022,12,Diciembre,15-4-23,244.08,Fertilizante compuesto
2022-12-01,2022,12,Diciembre,17-6-18-2,234.01,Fertilizante compuesto
2022-12-01,2022,12,Diciembre,18-18-18,265.68,Fertilizante compuesto
2022-12-01,2022,12,Diciembre,25-4-24,265.92,Fertilizante compuesto
2022-12-01,2022,12,Diciembre,28-4-0-6,229.42,Fertilizante compuesto
2022-12-01,2022,12,Diciembre,31-8-8,242.73,Fertilizante compuesto
2022-12-01,2022,12,Diciembre,DAP 18-46,249.73,Fertilizante simple
2022-12-01,2022,12,Diciembre,KCL 0-0-60,301.55,Fertilizante simple
2022-12-01,2022,12,Diciembre,SAM,244.26,Fertilizante simple
2022-12-01,2022,12,Diciembre,Urea 46%,266.29,Fertilizante simple
2022-12-01,2022,12,Diciembre,Urea sulfato,267.76,Fertilizante simple
2022-12-01,2022,12,Diciembre,Azoxistrobin + difenoconazol,117.61,Fungicida
2022-12-01,2022,12,Diciembre,Clorotalonil,102.33,Fungicida
2022-12-01,2022,12,Diciembre,Difenoconazol,118.83,Fungicida
2022-12-01,2022,12,Diciembre,Dimetomorf,117.47,Fungicida
2022-12-01,2022,12,Diciembre,Mancozeb,170.72,Fungicida
2022-12-01,2022,12,Diciembre,Mancozeb + cimoxanil,134.99,Fungicida
2022-12-01,2022,12,Diciembre,Mancozeb + metalaxil-m,119.75,Fungicida
2022-12-01,2022,12,Diciembre,Propineb + fluopicolide,118.96,Fungicida
2022-12-01,2022,12,Diciembre,Tebuconazol + trifloxistrobin,111.2,Fungicida
2022-12-01,2022,12,Diciembre,"2,4-D",165.43,Herbicida
2022-12-01,2022,12,Diciembre,"2,4-D + picloram",147.32,Herbicida
2022-12-01,2022,12,Diciembre,"Aminopiralid + 2,4-D",138.82,Herbicida
2022-12-01,2022,12,Diciembre,Diuron,155.87,Herbicida
2022-12-01,2022,12,Diciembre,Glifosato,254.69,Herbicida
2022-12-01,2022,12,Diciembre,Glufosinato de amonio,160.19,Herbicida
2022-12-01,2022,12,Diciembre,Metsulfuron metil,103.89,Herbicida
2022-12-01,2022,12,Diciembre,Oxadiazon,98.75,Herbicida
2022-12-01,2022,12,Diciembre,Paraquat,167.73,Herbicida
2022-12-01,2022,12,Diciembre,Pendimetalin,105.75,Herbicida
2022-12-01,2022,12,Diciembre,Picloram,166.28,Herbicida
2022-12-01,2022,12,Diciembre,Propanil,140.77,Herbicida
2022-12-01,2022,12,Diciembre,Abamectina,110.77,Insecticida
2022-12-01,2022,12,Diciembre,Cipermetrina,127.09,Insecticida
2022-12-01,2022,12,Diciembre,Clorpirifos,134.66,Insecticida
2022-12-01,2022,12,Diciembre,Fipronil,106.48,Insecticida
2022-12-01,2022,12,Diciembre,Imidacloprid,111.17,Insecticida
2022-12-01,2022,12,Diciembre,Metomil,112.19,Insecticida
2022-12-01,2022,12,Diciembre,Profenofos,134.92,Insecticida
2022-12-01,2022,12,Diciembre,Profenofos + cipermetrina,113.1,Insecticida
2022-12-01,2022,12,Diciembre,Tiametoxam + lambdacihalotrina,105.67,Insecticida
2023-01-01,2023,1,Enero,10-20-30,234.22,Fertilizante compuesto
2023-01-01,2023,1,Enero,12-24-12,233.66,Fertilizante compuesto
2023-01-01,2023,1,Enero,13-26-6,246.94,Fertilizante compuesto
2023-01-01,2023,1,Enero,15-15-15,236.34,Fertilizante compuesto
2023-01-01,2023,1,Enero,15-4-23,241.12,Fertilizante compuesto
2023-01-01,2023,1,Enero,17-6-18-2,233.75,Fertilizante compuesto
2023-01-01,2023,1,Enero,18-18-18,252.87,Fertilizante compuesto
2023-01-01,2023,1,Enero,25-4-24,263.33,Fertilizante compuesto
2023-01-01,2023,1,Enero,28-4-0-6,229.41,Fertilizante compuesto
2023-01-01,2023,1,Enero,31-8-8,251.37,Fertilizante compuesto
2023-01-01,2023,1,Enero,DAP 18-46,251.46,Fertilizante simple
2023-01-01,2023,1,Enero,KCL 0-0-60,293.45,Fertilizante simple
2023-01-01,2023,1,Enero,SAM,243.31,Fertilizante simple
2023-01-01,2023,1,Enero,Urea 46%,264.78,Fertilizante simple
2023-01-01,2023,1,Enero,Urea sulfato,265.76,Fertilizante simple
2023-01-01,2023,1,Enero,Azoxistrobin + difenoconazol,117.92,Fungicida
2023-01-01,2023,1,Enero,Clorotalonil,102.53,Fungicida
2023-01-01,2023,1,Enero,Difenoconazol,118.3,Fungicida
2023-01-01,2023,1,Enero,Dimetomorf,117.05,Fungicida
2023-01-01,2023,1,Enero,Mancozeb,173.86,Fungicida
2023-01-01,2023,1,Enero,Mancozeb + cimoxanil,135.31,Fungicida
2023-01-01,2023,1,Enero,Mancozeb + metalaxil-m,120.21,Fungicida
2023-01-01,2023,1,Enero,Propineb + fluopicolide,120.04,Fungicida
2023-01-01,2023,1,Enero,Tebuconazol + trifloxistrobin,111.46,Fungicida
2023-01-01,2023,1,Enero,"2,4-D",165.96,Herbicida
2023-01-01,2023,1,Enero,"2,4-D + picloram",148.43,Herbicida
2023-01-01,2023,1,Enero,"Aminopiralid + 2,4-D",140.04,Herbicida
2023-01-01,2023,1,Enero,Diuron,155.71,Herbicida
2023-01-01,2023,1,Enero,Glifosato,253.58,Herbicida
2023-01-01,2023,1,Enero,Glufosinato de amonio,154.11,Herbicida
2023-01-01,2023,1,Enero,Metsulfuron metil,104.38,Herbicida
2023-01-01,2023,1,Enero,Oxadiazon,99.95,Herbicida
2023-01-01,2023,1,Enero,Paraquat,169.65,Herbicida
2023-01-01,2023,1,Enero,Pendimetalin,107.02,Herbicida
2023-01-01,2023,1,Enero,Picloram,166.66,Herbicida
2023-01-01,2023,1,Enero,Propanil,140.57,Herbicida
2023-01-01,2023,1,Enero,Abamectina,110.61,Insecticida
2023-01-01,2023,1,Enero,Cipermetrina,127.42,Insecticida
2023-01-01,2023,1,Enero,Clorpirifos,134.94,Insecticida
2023-01-01,2023,1,Enero,Fipronil,106.82,Insecticida
2023-01-01,2023,1,Enero,Imidacloprid,111.94,Insecticida
2023-01-01,2023,1,Enero,Metomil,113.31,Insecticida
2023-01-01,2023,1,Enero,Profenofos,138.5,Insecticida
2023-01-01,2023,1,Enero,Profenofos + cipermetrina,113.98,Insecticida
2023-01-01,2023,1,Enero,Tiametoxam + lambdacihalotrina,106.12,Insecticida
2023-02-01,2023,2,Febrero,10-20-30,233.68,Fertilizante compuesto
2023-02-01,2023,2,Febrero,12-24-12,230.29,Fertilizante compuesto
2023-02-01,2023,2,Febrero,13-26-6,245.64,Fertilizante compuesto
2023-02-01,2023,2,Febrero,15-15-15,234.49,Fertilizante compuesto
2023-02-01,2023,2,Febrero,15-4-23,237.74,Fertilizante compuesto
2023-02-01,2023,2,Febrero,17-6-18-2,231.76,Fertilizante compuesto
2023-02-01,2023,2,Febrero,18-18-18,255.05,Fertilizante compuesto
2023-02-01,2023,2,Febrero,25-4-24,263.12,Fertilizante compuesto
2023-02-01,2023,2,Febrero,28-4-0-6,234.95,Fertilizante compuesto
2023-02-01,2023,2,Febrero,31-8-8,246.18,Fertilizante compuesto
2023-02-01,2023,2,Febrero,DAP 18-46,247.21,Fertilizante simple
2023-02-01,2023,2,Febrero,KCL 0-0-60,295.22,Fertilizante simple
2023-02-01,2023,2,Febrero,SAM,233.84,Fertilizante simple
2023-02-01,2023,2,Febrero,Urea 46%,259.83,Fertilizante simple
2023-02-01,2023,2,Febrero,Urea sulfato,265.27,Fertilizante simple
2023-02-01,2023,2,Febrero,Azoxistrobin + difenoconazol,118.75,Fungicida
2023-02-01,2023,2,Febrero,Clorotalonil,103.29,Fungicida
2023-02-01,2023,2,Febrero,Difenoconazol,118.71,Fungicida
2023-02-01,2023,2,Febrero,Dimetomorf,115.65,Fungicida
2023-02-01,2023,2,Febrero,Mancozeb,178.62,Fungicida
2023-02-01,2023,2,Febrero,Mancozeb + cimoxanil,137.87,Fungicida
2023-02-01,2023,2,Febrero,Mancozeb + metalaxil-m,120.53,Fungicida
2023-02-01,2023,2,Febrero,Propineb + fluopicolide,120.93,Fungicida
2023-02-01,2023,2,Febrero,Tebuconazol + trifloxistrobin,112.0,Fungicida
2023-02-01,2023,2,Febrero,"2,4-D",166.26,Herbicida
2023-02-01,2023,2,Febrero,"2,4-D + picloram",150.18,Herbicida
2023-02-01,2023,2,Febrero,"Aminopiralid + 2,4-D",143.34,Herbicida
2023-02-01,2023,2,Febrero,Diuron,154.16,Herbicida
2023-02-01,2023,2,Febrero,Glifosato,251.58,Herbicida
2023-02-01,2023,2,Febrero,Glufosinato de amonio,151.13,Herbicida
2023-02-01,2023,2,Febrero,Metsulfuron metil,100.66,Herbicida
2023-02-01,2023,2,Febrero,Oxadiazon,98.9,Herbicida
2023-02-01,2023,2,Febrero,Paraquat,172.44,Herbicida
2023-02-01,2023,2,Febrero,Pendimetalin,108.64,Herbicida
2023-02-01,2023,2,Febrero,Picloram,168.45,Herbicida
2023-02-01,2023,2,Febrero,Propanil,141.09,Herbicida
2023-02-01,2023,2,Febrero,Abamectina,111.34,Insecticida
2023-02-01,2023,2,Febrero,Cipermetrina,127.76,Insecticida
2023-02-01,2023,2,Febrero,Clorpirifos,136.07,Insecticida
2023-02-01,2023,2,Febrero,Fipronil,108.58,Insecticida
2023-02-01,2023,2,Febrero,Imidacloprid,116.08,Insecticida
2023-02-01,2023,2,Febrero,Metomil,115.62,Insecticida
2023-02-01,2023,2,Febrero,Profenofos,139.04,Insecticida
2023-02-01,2023,2,Febrero,Profenofos + cipermetrina,115.67,Insecticida
2023-02-01,2023,2,Febrero,Tiametoxam + lambdacihalotrina,107.11,Insecticida
2023-03-01,2023,3,Marzo,10-20-30,217.38,Fertilizante compuesto
2023-03-01,2023,3,Marzo,12-24-12,226.68,Fertilizante compuesto
2023-03-01,2023,3,Marzo,13-26-6,246.0,Fertilizante compuesto
2023-03-01,2023,3,Marzo,15-15-15,225.67,Fertilizante compuesto
2023-03-01,2023,3,Marzo,15-4-23,235.69,Fertilizante compuesto
2023-03-01,2023,3,Marzo,17-6-18-2,223.97,Fertilizante compuesto
2023-03-01,2023,3,Marzo,18-18-18,240.36,Fertilizante compuesto
2023-03-01,2023,3,Marzo,25-4-24,259.0,Fertilizante compuesto
2023-03-01,2023,3,Marzo,28-4-0-6,228.26,Fertilizante compuesto
2023-03-01,2023,3,Marzo,31-8-8,235.41,Fertilizante compuesto
2023-03-01,2023,3,Marzo,DAP 18-46,240.49,Fertilizante simple
2023-03-01,2023,3,Marzo,KCL 0-0-60,285.29,Fertilizante simple
2023-03-01,2023,3,Marzo,SAM,223.4,Fertilizante simple
2023-03-01,2023,3,Marzo,Urea 46%,249.21,Fertilizante simple
2023-03-01,2023,3,Marzo,Urea sulfato,259.39,Fertilizante simple
2023-03-01,2023,3,Marzo,Azoxistrobin + difenoconazol,119.56,Fungicida
2023-03-01,2023,3,Marzo,Clorotalonil,103.85,Fungicida
2023-03-01,2023,3,Marzo,Difenoconazol,118.37,Fungicida
2023-03-01,2023,3,Marzo,Dimetomorf,118.85,Fungicida
2023-03-01,2023,3,Marzo,Mancozeb,178.73,Fungicida
